filename,method,niqe
1871_0.95_0.08.png,aodnet,19.430919
1872_0.95_0.08.png,original,20.225804
1872_0.95_0.08.png,dcp,20.270325
1872_0.95_0.08.png,aodnet,20.294609
1873_0.85_0.16.png,original,20.526168
1873_0.85_0.16.png,dcp,19.968888
1873_0.85_0.16.png,aodnet,20.219025
1874_0.85_0.12.png,original,20.358858
1874_0.85_0.12.png,dcp,20.468404
1874_0.85_0.12.png,aodnet,20.468803
1875_0.85_0.08.png,original,20.394155
1875_0.85_0.08.png,dcp,20.502943
1875_0.85_0.08.png,aodnet,20.528506
1876_1_0.16.png,original,19.989984
1876_1_0.16.png,dcp,19.583694
1876_1_0.16.png,aodnet,19.890514
1877_0.9_0.12.png,original,20.716870
1877_0.9_0.12.png,dcp,20.658285
1877_0.9_0.12.png,aodnet,20.907578
1878_0.9_0.12.png,original,20.464554
1878_0.9_0.12.png,dcp,20.486701
1878_0.9_0.12.png,aodnet,20.500514
1879_0.9_0.08.png,original,20.366827
1879_0.9_0.08.png,dcp,20.333485
1879_0.9_0.08.png,aodnet,20.487913
1880_0.9_0.08.png,original,19.382707
1880_0.9_0.08.png,dcp,19.004953
1880_0.9_0.08.png,aodnet,19.304124
1881_0.8_0.16.png,original,19.361280
1881_0.8_0.16.png,dcp,18.582257
1881_0.8_0.16.png,aodnet,19.337210
1882_0.85_0.2.png,original,21.594777
1882_0.85_0.2.png,dcp,20.950951
1882_0.85_0.2.png,aodnet,21.809202
1883_0.8_0.12.png,original,20.540341
1883_0.8_0.12.png,dcp,20.374025
1883_0.8_0.12.png,aodnet,20.767528
1887_0.95_0.08.png,original,21.113986
1887_0.95_0.08.png,dcp,21.282430
1887_0.95_0.08.png,aodnet,21.205187
1889_0.85_0.08.png,original,21.107548
1889_0.85_0.08.png,dcp,21.076895
1889_0.85_0.08.png,aodnet,20.978035
1891_0.9_0.16.png,original,20.325857
1891_0.9_0.16.png,dcp,20.396438
1891_0.9_0.16.png,aodnet,20.353720
1893_0.9_0.2.png,original,20.993905
1893_0.9_0.2.png,dcp,20.594404
1893_0.9_0.2.png,aodnet,21.152117
1896_0.9_0.08.png,original,20.061996
1896_0.9_0.08.png,dcp,19.936665
1896_0.9_0.08.png,aodnet,20.294905
1898_0.85_0.08.png,original,20.680805
1898_0.85_0.08.png,dcp,20.507560
1898_0.85_0.08.png,aodnet,21.319895
1899_0.8_0.08.png,original,20.615800
1899_0.8_0.08.png,dcp,20.052738
1899_0.8_0.08.png,aodnet,20.647828
1900_0.8_0.08.png,original,21.033110
1900_0.8_0.08.png,dcp,21.212418
1900_0.8_0.08.png,aodnet,21.384792
1903_0.95_0.08.png,original,19.553186
1903_0.95_0.08.png,dcp,19.273004
1903_0.95_0.08.png,aodnet,19.675475
1909_0.85_0.2.png,original,20.461203
1909_0.85_0.2.png,dcp,20.266405
1909_0.85_0.2.png,aodnet,20.728230
1913_0.95_0.08.png,original,19.491716
1913_0.95_0.08.png,dcp,19.322353
1913_0.95_0.08.png,aodnet,19.531299
1915_1_0.08.png,original,20.289712
1915_1_0.08.png,dcp,20.274900
1915_1_0.08.png,aodnet,20.335790
1917_0.95_0.2.png,original,20.307135
1917_0.95_0.2.png,dcp,19.605710
1917_0.95_0.2.png,aodnet,20.287457
1919_1_0.08.png,original,19.346985
1919_1_0.08.png,dcp,18.842662
1919_1_0.08.png,aodnet,19.348722
1920_0.95_0.16.png,original,20.056701
1920_0.95_0.16.png,dcp,19.083251
1920_0.95_0.16.png,aodnet,19.981702
1921_0.95_0.08.png,original,18.954351
1921_0.95_0.08.png,dcp,18.554552
1921_0.95_0.08.png,aodnet,19.113489
1923_0.9_0.08.png,original,20.101629
1923_0.9_0.08.png,dcp,19.907011
1923_0.9_0.08.png,aodnet,20.180144
1924_0.85_0.12.png,original,20.914543
1924_0.85_0.12.png,dcp,20.882542
1924_0.85_0.12.png,aodnet,21.302376
1926_0.9_0.16.png,original,20.058845
1926_0.9_0.16.png,dcp,19.436975
1926_0.9_0.16.png,aodnet,20.028990
1927_0.9_0.08.png,original,20.712971
1927_0.9_0.08.png,dcp,20.634806
1927_0.9_0.08.png,aodnet,20.805865
1928_0.9_0.08.png,original,20.132847
1928_0.9_0.08.png,dcp,19.871034
1928_0.9_0.08.png,aodnet,20.263907
1930_0.8_0.08.png,original,21.315021
1930_0.8_0.08.png,dcp,20.323640
1930_0.8_0.08.png,aodnet,21.110543
1931_0.8_0.08.png,original,19.632605
1931_0.8_0.08.png,dcp,19.256589
1931_0.8_0.08.png,aodnet,19.607511
1932_0.8_0.2.png,original,20.884929
1932_0.8_0.2.png,dcp,20.582452
1932_0.8_0.2.png,aodnet,20.963803
1933_0.8_0.2.png,original,20.184859
1933_0.8_0.2.png,dcp,19.639651
1933_0.8_0.2.png,aodnet,20.147454
1934_1_0.08.png,original,20.155042
1934_1_0.08.png,dcp,19.569443
1934_1_0.08.png,aodnet,20.235613
1936_0.95_0.08.png,original,19.995735
1936_0.95_0.08.png,dcp,19.477060
1936_0.95_0.08.png,aodnet,19.969982
1938_0.85_0.12.png,original,20.028837
1938_0.85_0.12.png,dcp,19.723356
1938_0.85_0.12.png,aodnet,20.121954
1940_0.9_0.16.png,original,20.607934
1940_0.9_0.16.png,dcp,19.949312
1940_0.9_0.16.png,aodnet,20.667610
1942_0.85_0.08.png,original,20.396643
1942_0.85_0.08.png,dcp,20.211228
1942_0.85_0.08.png,aodnet,20.476210
1944_0.9_0.16.png,original,20.452713
1944_0.9_0.16.png,dcp,20.430920
1944_0.9_0.16.png,aodnet,20.505729
1945_0.9_0.12.png,original,20.571564
1945_0.9_0.12.png,dcp,19.320631
1945_0.9_0.12.png,aodnet,20.377375
1947_0.8_0.16.png,original,20.596806
1947_0.8_0.16.png,dcp,20.099981
1947_0.8_0.16.png,aodnet,20.560786
1949_0.8_0.2.png,original,20.345750
1949_0.8_0.2.png,dcp,19.751786
1949_0.8_0.2.png,aodnet,20.519432
1950_1_0.08.png,original,20.097556
1950_1_0.08.png,dcp,20.235220
1950_1_0.08.png,aodnet,20.390246
1953_0.8_0.2.png,original,20.528124
1953_0.8_0.2.png,dcp,20.048798
1953_0.8_0.2.png,aodnet,20.410363
1954_1_0.08.png,original,20.933620
1954_1_0.08.png,dcp,20.503357
1954_1_0.08.png,aodnet,21.171281
1956_0.8_0.12.png,original,20.265619
1956_0.8_0.12.png,dcp,20.317345
1956_0.8_0.12.png,aodnet,20.453905
1958_0.9_0.08.png,original,19.358419
1958_0.9_0.08.png,dcp,18.744614
1958_0.9_0.08.png,aodnet,19.207585
1960_0.85_0.2.png,original,20.585805
1960_0.85_0.2.png,dcp,20.543009
1960_0.85_0.2.png,aodnet,20.625517
1962_0.9_0.08.png,original,20.480589
1962_0.9_0.08.png,dcp,20.226579
1962_0.9_0.08.png,aodnet,20.448836
1964_0.85_0.2.png,original,19.763706
1964_0.85_0.2.png,dcp,19.114746
1964_0.85_0.2.png,aodnet,19.704087
1966_0.9_0.08.png,original,20.556260
1966_0.9_0.08.png,dcp,20.507774
1966_0.9_0.08.png,aodnet,20.589010
1968_0.8_0.12.png,original,20.595698
1968_0.8_0.12.png,dcp,20.544196
1968_0.8_0.12.png,aodnet,20.703608
1970_0.9_0.08.png,original,19.259957
1970_0.9_0.08.png,dcp,18.866735
1970_0.9_0.08.png,aodnet,19.279941
1971_1_0.08.png,original,19.456051
1971_1_0.08.png,dcp,18.574351
1971_1_0.08.png,aodnet,19.079968
1973_0.95_0.08.png,original,19.887092
1973_0.95_0.08.png,dcp,19.606489
1973_0.95_0.08.png,aodnet,19.742603
1975_0.85_0.12.png,original,21.555276
1975_0.85_0.12.png,dcp,21.028798
1975_0.85_0.12.png,aodnet,21.308217
1977_0.8_0.08.png,original,20.682098
1977_0.8_0.08.png,dcp,20.793320
1977_0.8_0.08.png,aodnet,20.832939
1981_0.8_0.2.png,original,20.337405
1981_0.8_0.2.png,dcp,20.122151
1981_0.8_0.2.png,aodnet,20.321954
1982_1_0.08.png,original,20.428318
1982_1_0.08.png,dcp,20.446503
1982_1_0.08.png,aodnet,20.732711
1984_0.85_0.08.png,original,20.610250
1984_0.85_0.08.png,dcp,20.557774
1984_0.85_0.08.png,aodnet,20.555171
1986_0.9_0.08.png,original,20.636384
1986_0.9_0.08.png,dcp,20.741383
1986_0.9_0.08.png,aodnet,20.792349
1988_0.8_0.12.png,original,20.260155
1988_0.8_0.12.png,dcp,20.264787
1988_0.8_0.12.png,aodnet,20.352454
